item_name,item_code,kind_name,kind_code,rank,rank_code,unit,day1,dpr1,day2,dpr2,day3,dpr3,day4,dpr4,day5,dpr5,day6,dpr6,day7,dpr7,date
고구마,151,밤(1kg),00,상품,04,1kg,당일 (11/30),"5,270",1일전 (11/29),"5,247",1주일전 (11/23),"5,070",2주일전 (11/16),"4,994",1개월전,"5,363",1년전,"5,170",일평년,"5,268",2023-11-30
고구마,151,밤(1kg),00,중품,05,1kg,당일 (11/30),"4,383",1일전 (11/29),"4,374",1주일전 (11/23),"4,329",2주일전 (11/16),"4,229",1개월전,"4,335",1년전,"4,140",일평년,"4,329",2023-11-30
감자,152,수미(노지)(1kg),01,상품,04,100g,당일 (11/30),"3,800",1일전 (11/29),"3,822",1주일전 (11/23),"3,791",2주일전 (11/16),"3,598",1개월전,364,1년전,423,일평년,345,2023-11-30
감자,152,수미(노지)(1kg),01,중품,05,100g,당일 (11/30),"3,127",1일전 (11/29),"3,163",1주일전 (11/23),"3,151",2주일전 (11/16),"3,039",1개월전,311,1년전,359,일평년,240,2023-11-30
감자,152,기타(노지)(1kg),06,상품,04,100g,당일 (11/30),"3,706",1일전 (11/29),"3,961",1주일전 (11/23),"4,113",2주일전 (11/16),"3,973",1개월전,-,1년전,-,일평년,-,2023-11-30
쌀,111,20kg(1kg),01,상품,04,20kg,당일 (12/01),-,1일전 (11/30),"2,815",1주일전 (11/24),"2,818",2주일전 (11/17),"2,813",1개월전,"43,821",1년전,"51,833",일평년,"53,719",2023-12-01
쌀,111,10kg(1kg),10,상품,04,10kg,당일 (12/01),-,1일전 (11/30),"2,872",1주일전 (11/24),"2,907",2주일전 (11/17),"2,913",1개월전,"43,821",1년전,-,일평년,-,2023-12-01
고구마,151,밤(1kg),00,상품,04,1kg,당일 (12/01),-,1일전 (11/30),"5,270",1주일전 (11/24),"5,309",2주일전 (11/17),"4,732",1개월전,"5,233",1년전,"5,202",일평년,"5,248",2023-12-01
고구마,151,밤(1kg),00,중품,05,1kg,당일 (12/01),-,1일전 (11/30),"4,383",1주일전 (11/24),"4,373",2주일전 (11/17),"4,229",1개월전,"4,298",1년전,"4,093",일평년,"4,344",2023-12-01
감자,152,수미(노지)(1kg),01,상품,04,100g,당일 (12/01),-,1일전 (11/30),"3,800",1주일전 (11/24),"3,844",2주일전 (11/17),"3,588",1개월전,372,1년전,416,일평년,348,2023-12-01
감자,152,수미(노지)(1kg),01,중품,05,100g,당일 (12/01),-,1일전 (11/30),"3,127",1주일전 (11/24),"3,163",2주일전 (11/17),"3,032",1개월전,306,1년전,350,일평년,245,2023-12-01
감자,152,기타(노지)(1kg),06,상품,04,100g,당일 (12/01),-,1일전 (11/30),"3,706",1주일전 (11/24),"3,973",2주일전 (11/17),"3,973",1개월전,390,1년전,-,일평년,-,2023-12-01
쌀,111,20kg(1kg),01,상품,04,20kg,당일 (12/04),"2,846",1일전 (12/03),-,1주일전 (11/27),"2,816",2주일전 (11/20),"2,809",1개월전,"43,821",1년전,"51,833",일평년,"53,719",2023-12-04
쌀,111,10kg(1kg),10,상품,04,10kg,당일 (12/04),"2,905",1일전 (12/03),-,1주일전 (11/27),"2,899",2주일전 (11/20),"2,917",1개월전,"43,821",1년전,-,일평년,-,2023-12-04
고구마,151,밤(1kg),00,상품,04,1kg,당일 (12/04),"5,287",1일전 (12/03),-,1주일전 (11/27),"4,971",2주일전 (11/20),"4,836",1개월전,"5,233",1년전,"5,202",일평년,"5,248",2023-12-04
고구마,151,밤(1kg),00,중품,05,1kg,당일 (12/04),"4,361",1일전 (12/03),-,1주일전 (11/27),"4,373",2주일전 (11/20),"4,216",1개월전,"4,298",1년전,"4,093",일평년,"4,344",2023-12-04
감자,152,수미(노지)(1kg),01,상품,04,100g,당일 (12/04),"3,831",1일전 (12/03),-,1주일전 (11/27),"3,840",2주일전 (11/20),"3,621",1개월전,372,1년전,416,일평년,348,2023-12-04
감자,152,수미(노지)(1kg),01,중품,05,100g,당일 (12/04),"3,264",1일전 (12/03),-,1주일전 (11/27),"3,170",2주일전 (11/20),"3,048",1개월전,306,1년전,350,일평년,245,2023-12-04
감자,152,기타(노지)(1kg),06,상품,04,100g,당일 (12/04),"4,036",1일전 (12/03),-,1주일전 (11/27),"3,973",2주일전 (11/20),"4,084",1개월전,390,1년전,-,일평년,-,2023-12-04
감자,152,기타(노지)(1kg),06,중품,05,100g,당일 (12/04),"2,826",1일전 (12/03),-,1주일전 (11/27),-,2주일전 (11/20),-,1개월전,329,1년전,-,일평년,-,2023-12-04
쌀,111,20kg(1kg),01,상품,04,20kg,당일 (12/05),"2,843",1일전 (12/04),"2,846",1주일전 (11/28),"2,817",2주일전 (11/21),"2,818",1개월전,"43,821",1년전,"51,833",일평년,"53,719",2023-12-05
쌀,111,10kg(1kg),10,상품,04,10kg,당일 (12/05),"2,909",1일전 (12/04),"2,905",1주일전 (11/28),"2,889",2주일전 (11/21),"2,920",1개월전,"43,821",1년전,-,일평년,-,2023-12-05
고구마,151,밤(1kg),00,상품,04,1kg,당일 (12/05),"5,250",1일전 (12/04),"5,287",1주일전 (11/28),"4,990",2주일전 (11/21),"5,114",1개월전,"5,233",1년전,"5,202",일평년,"5,248",2023-12-05
고구마,151,밤(1kg),00,중품,05,1kg,당일 (12/05),"4,361",1일전 (12/04),"4,361",1주일전 (11/28),"4,369",2주일전 (11/21),"4,273",1개월전,"4,298",1년전,"4,093",일평년,"4,344",2023-12-05
감자,152,수미(노지)(1kg),01,상품,04,100g,당일 (12/05),"3,833",1일전 (12/04),"3,831",1주일전 (11/28),"3,822",2주일전 (11/21),"3,653",1개월전,372,1년전,416,일평년,348,2023-12-05
감자,152,수미(노지)(1kg),01,중품,05,100g,당일 (12/05),"3,335",1일전 (12/04),"3,264",1주일전 (11/28),"3,170",2주일전 (11/21),"3,167",1개월전,306,1년전,350,일평년,245,2023-12-05
감자,152,기타(노지)(1kg),06,상품,04,100g,당일 (12/05),"4,072",1일전 (12/04),"4,036",1주일전 (11/28),"3,961",2주일전 (11/21),"4,113",1개월전,390,1년전,-,일평년,-,2023-12-05
감자,152,기타(노지)(1kg),06,중품,05,100g,당일 (12/05),"2,842",1일전 (12/04),"2,826",1주일전 (11/28),-,2주일전 (11/21),-,1개월전,329,1년전,-,일평년,-,2023-12-05
쌀,111,20kg(1kg),01,상품,04,20kg,당일 (12/06),"2,852",1일전 (12/05),"2,843",1주일전 (11/29),"2,817",2주일전 (11/22),"2,824",1개월전,"43,821",1년전,"51,833",일평년,"53,719",2023-12-06
쌀,111,10kg(1kg),10,상품,04,10kg,당일 (12/06),"2,913",1일전 (12/05),"2,909",1주일전 (11/29),"2,889",2주일전 (11/22),"2,919",1개월전,"43,821",1년전,-,일평년,-,2023-12-06
고구마,151,밤(1kg),00,상품,04,1kg,당일 (12/06),"5,259",1일전 (12/05),"5,250",1주일전 (11/29),"5,247",2주일전 (11/22),"5,123",1개월전,"5,233",1년전,"5,202",일평년,"5,248",2023-12-06
고구마,151,밤(1kg),00,중품,05,1kg,당일 (12/06),"4,361",1일전 (12/05),"4,361",1주일전 (11/29),"4,374",2주일전 (11/22),"4,285",1개월전,"4,298",1년전,"4,093",일평년,"4,344",2023-12-06
감자,152,수미(노지)(1kg),01,상품,04,100g,당일 (12/06),"3,839",1일전 (12/05),"3,833",1주일전 (11/29),"3,822",2주일전 (11/22),"3,648",1개월전,372,1년전,416,일평년,348,2023-12-06
감자,152,수미(노지)(1kg),01,중품,05,100g,당일 (12/06),"3,335",1일전 (12/05),"3,335",1주일전 (11/29),"3,163",2주일전 (11/22),"3,171",1개월전,306,1년전,350,일평년,245,2023-12-06
감자,152,기타(노지)(1kg),06,상품,04,100g,당일 (12/06),"4,041",1일전 (12/05),"4,072",1주일전 (11/29),"3,961",2주일전 (11/22),"4,113",1개월전,390,1년전,-,일평년,-,2023-12-06
감자,152,기타(노지)(1kg),06,중품,05,100g,당일 (12/06),"2,842",1일전 (12/05),"2,842",1주일전 (11/29),-,2주일전 (11/22),-,1개월전,329,1년전,-,일평년,-,2023-12-06
쌀,111,20kg(1kg),01,상품,04,20kg,당일 (12/07),"2,907",1일전 (12/06),"2,852",1주일전 (11/30),"2,815",2주일전 (11/23),"2,820",1개월전,"43,821",1년전,"51,833",일평년,"53,719",2023-12-07
쌀,111,10kg(1kg),10,상품,04,10kg,당일 (12/07),"2,954",1일전 (12/06),"2,913",1주일전 (11/30),"2,872",2주일전 (11/23),"2,907",1개월전,"43,821",1년전,-,일평년,-,2023-12-07
고구마,151,밤(1kg),00,상품,04,1kg,당일 (12/07),"5,257",1일전 (12/06),"5,259",1주일전 (11/30),"5,270",2주일전 (11/23),"5,070",1개월전,"5,233",1년전,"5,202",일평년,"5,248",2023-12-07
고구마,151,밤(1kg),00,중품,05,1kg,당일 (12/07),"4,336",1일전 (12/06),"4,361",1주일전 (11/30),"4,383",2주일전 (11/23),"4,329",1개월전,"4,298",1년전,"4,093",일평년,"4,344",2023-12-07
감자,152,수미(노지)(1kg),01,상품,04,100g,당일 (12/07),"3,877",1일전 (12/06),"3,839",1주일전 (11/30),"3,800",2주일전 (11/23),"3,791",1개월전,372,1년전,416,일평년,348,2023-12-07
감자,152,수미(노지)(1kg),01,중품,05,100g,당일 (12/07),"3,279",1일전 (12/06),"3,335",1주일전 (11/30),"3,127",2주일전 (11/23),"3,151",1개월전,306,1년전,350,일평년,245,2023-12-07
감자,152,기타(노지)(1kg),06,상품,04,100g,당일 (12/07),"4,037",1일전 (12/06),"4,041",1주일전 (11/30),"3,706",2주일전 (11/23),"4,113",1개월전,390,1년전,-,일평년,-,2023-12-07
감자,152,기타(노지)(1kg),06,중품,05,100g,당일 (12/07),"3,555",1일전 (12/06),"2,842",1주일전 (11/30),-,2주일전 (11/23),-,1개월전,329,1년전,-,일평년,-,2023-12-07
쌀,111,20kg(1kg),01,상품,04,20kg,당일 (12/08),"2,905",1일전 (12/07),"2,907",1주일전 (12/01),-,2주일전 (11/24),"2,818",1개월전,"43,821",1년전,"51,833",일평년,"53,719",2023-12-08
쌀,111,10kg(1kg),10,상품,04,10kg,당일 (12/08),"2,952",1일전 (12/07),"2,954",1주일전 (12/01),-,2주일전 (11/24),"2,907",1개월전,"43,821",1년전,-,일평년,-,2023-12-08
고구마,151,밤(1kg),00,상품,04,1kg,당일 (12/08),"5,335",1일전 (12/07),"5,257",1주일전 (12/01),-,2주일전 (11/24),"5,309",1개월전,"5,233",1년전,"5,202",일평년,"5,248",2023-12-08
고구마,151,밤(1kg),00,중품,05,1kg,당일 (12/08),"4,332",1일전 (12/07),"4,336",1주일전 (12/01),-,2주일전 (11/24),"4,373",1개월전,"4,298",1년전,"4,093",일평년,"4,344",2023-12-08
감자,152,수미(노지)(1kg),01,상품,04,100g,당일 (12/08),"3,877",1일전 (12/07),"3,877",1주일전 (12/01),-,2주일전 (11/24),"3,844",1개월전,372,1년전,416,일평년,348,2023-12-08
감자,152,수미(노지)(1kg),01,중품,05,100g,당일 (12/08),"3,279",1일전 (12/07),"3,279",1주일전 (12/01),-,2주일전 (11/24),"3,163",1개월전,306,1년전,350,일평년,245,2023-12-08
감자,152,기타(노지)(1kg),06,상품,04,100g,당일 (12/08),"3,988",1일전 (12/07),"4,037",1주일전 (12/01),-,2주일전 (11/24),"3,973",1개월전,390,1년전,-,일평년,-,2023-12-08
감자,152,기타(노지)(1kg),06,중품,05,100g,당일 (12/08),-,1일전 (12/07),"3,555",1주일전 (12/01),-,2주일전 (11/24),-,1개월전,329,1년전,-,일평년,-,2023-12-08
쌀,111,20kg(1kg),01,상품,04,20kg,당일 (12/09),-,1일전 (12/08),"2,905",1주일전 (12/02),-,2주일전 (11/25),-,1개월전,"43,821",1년전,"51,833",일평년,"53,719",2023-12-09
쌀,111,10kg(1kg),10,상품,04,10kg,당일 (12/09),-,1일전 (12/08),"2,952",1주일전 (12/02),-,2주일전 (11/25),-,1개월전,"43,821",1년전,-,일평년,-,2023-12-09
고구마,151,밤(1kg),00,상품,04,1kg,당일 (12/09),-,1일전 (12/08),"5,335",1주일전 (12/02),-,2주일전 (11/25),-,1개월전,"5,233",1년전,"5,202",일평년,"5,248",2023-12-09
고구마,151,밤(1kg),00,중품,05,1kg,당일 (12/09),-,1일전 (12/08),"4,332",1주일전 (12/02),-,2주일전 (11/25),-,1개월전,"4,298",1년전,"4,093",일평년,"4,344",2023-12-09
감자,152,수미(노지)(1kg),01,상품,04,100g,당일 (12/09),-,1일전 (12/08),"3,877",1주일전 (12/02),-,2주일전 (11/25),-,1개월전,372,1년전,416,일평년,348,2023-12-09
감자,152,수미(노지)(1kg),01,중품,05,100g,당일 (12/09),-,1일전 (12/08),"3,279",1주일전 (12/02),-,2주일전 (11/25),-,1개월전,306,1년전,350,일평년,245,2023-12-09
감자,152,기타(노지)(1kg),06,상품,04,100g,당일 (12/09),-,1일전 (12/08),"3,988",1주일전 (12/02),-,2주일전 (11/25),-,1개월전,390,1년전,-,일평년,-,2023-12-09
쌀,111,20kg(1kg),01,상품,04,20kg,당일 (12/11),"2,903",1일전 (12/10),-,1주일전 (12/04),"2,846",2주일전 (11/27),"2,816",1개월전,"43,059",1년전,"52,704",일평년,"53,772",2023-12-11
쌀,111,10kg(1kg),10,상품,04,10kg,당일 (12/11),"2,950",1일전 (12/10),-,1주일전 (12/04),"2,905",2주일전 (11/27),"2,899",1개월전,"43,059",1년전,-,일평년,-,2023-12-11
고구마,151,밤(1kg),00,상품,04,1kg,당일 (12/11),"5,419",1일전 (12/10),-,1주일전 (12/04),"5,287",2주일전 (11/27),"4,971",1개월전,"5,066",1년전,"5,079",일평년,"5,262",2023-12-11
고구마,151,밤(1kg),00,중품,05,1kg,당일 (12/11),"4,286",1일전 (12/10),-,1주일전 (12/04),"4,361",2주일전 (11/27),"4,373",1개월전,"4,250",1년전,"4,091",일평년,"4,389",2023-12-11
감자,152,수미(노지)(1kg),01,상품,04,100g,당일 (12/11),"3,862",1일전 (12/10),-,1주일전 (12/04),"3,831",2주일전 (11/27),"3,840",1개월전,368,1년전,409,일평년,347,2023-12-11
감자,152,수미(노지)(1kg),01,중품,05,100g,당일 (12/11),"3,297",1일전 (12/10),-,1주일전 (12/04),"3,264",2주일전 (11/27),"3,170",1개월전,304,1년전,353,일평년,252,2023-12-11
감자,152,기타(노지)(1kg),06,상품,04,100g,당일 (12/11),"3,978",1일전 (12/10),-,1주일전 (12/04),"4,036",2주일전 (11/27),"3,973",1개월전,393,1년전,-,일평년,-,2023-12-11
감자,152,기타(노지)(1kg),06,중품,05,100g,당일 (12/11),-,1일전 (12/10),-,1주일전 (12/04),"2,826",2주일전 (11/27),-,1개월전,371,1년전,-,일평년,-,2023-12-11
쌀,111,20kg(1kg),01,상품,04,20kg,당일 (12/12),"2,906",1일전 (12/11),"2,903",1주일전 (12/05),"2,843",2주일전 (11/28),"2,817",1개월전,"43,059",1년전,"52,704",일평년,"53,772",2023-12-12
쌀,111,10kg(1kg),10,상품,04,10kg,당일 (12/12),"2,949",1일전 (12/11),"2,950",1주일전 (12/05),"2,909",2주일전 (11/28),"2,889",1개월전,"43,059",1년전,-,일평년,-,2023-12-12
고구마,151,밤(1kg),00,상품,04,1kg,당일 (12/12),"5,442",1일전 (12/11),"5,419",1주일전 (12/05),"5,250",2주일전 (11/28),"4,990",1개월전,"5,066",1년전,"5,079",일평년,"5,262",2023-12-12
고구마,151,밤(1kg),00,중품,05,1kg,당일 (12/12),"4,286",1일전 (12/11),"4,286",1주일전 (12/05),"4,361",2주일전 (11/28),"4,369",1개월전,"4,250",1년전,"4,091",일평년,"4,389",2023-12-12
감자,152,수미(노지)(1kg),01,상품,04,100g,당일 (12/12),"3,868",1일전 (12/11),"3,862",1주일전 (12/05),"3,833",2주일전 (11/28),"3,822",1개월전,368,1년전,409,일평년,347,2023-12-12
감자,152,수미(노지)(1kg),01,중품,05,100g,당일 (12/12),"3,293",1일전 (12/11),"3,297",1주일전 (12/05),"3,335",2주일전 (11/28),"3,170",1개월전,304,1년전,353,일평년,252,2023-12-12
감자,152,기타(노지)(1kg),06,상품,04,100g,당일 (12/12),"3,982",1일전 (12/11),"3,978",1주일전 (12/05),"4,072",2주일전 (11/28),"3,961",1개월전,393,1년전,-,일평년,-,2023-12-12
감자,152,기타(노지)(1kg),06,중품,05,100g,당일 (12/12),-,1일전 (12/11),-,1주일전 (12/05),"2,842",2주일전 (11/28),-,1개월전,371,1년전,-,일평년,-,2023-12-12
쌀,111,20kg(1kg),01,상품,04,20kg,당일 (12/13),"2,920",1일전 (12/12),"2,906",1주일전 (12/06),"2,852",2주일전 (11/29),"2,817",1개월전,"43,059",1년전,"52,704",일평년,"53,772",2023-12-13
쌀,111,10kg(1kg),10,상품,04,10kg,당일 (12/13),"2,962",1일전 (12/12),"2,949",1주일전 (12/06),"2,913",2주일전 (11/29),"2,889",1개월전,"43,059",1년전,-,일평년,-,2023-12-13
고구마,151,밤(1kg),00,상품,04,1kg,당일 (12/13),"5,405",1일전 (12/12),"5,442",1주일전 (12/06),"5,259",2주일전 (11/29),"5,247",1개월전,"5,066",1년전,"5,079",일평년,"5,262",2023-12-13
고구마,151,밤(1kg),00,중품,05,1kg,당일 (12/13),"4,279",1일전 (12/12),"4,286",1주일전 (12/06),"4,361",2주일전 (11/29),"4,374",1개월전,"4,250",1년전,"4,091",일평년,"4,389",2023-12-13
감자,152,수미(노지)(1kg),01,상품,04,100g,당일 (12/13),"3,865",1일전 (12/12),"3,868",1주일전 (12/06),"3,839",2주일전 (11/29),"3,822",1개월전,368,1년전,409,일평년,347,2023-12-13
감자,152,수미(노지)(1kg),01,중품,05,100g,당일 (12/13),"3,293",1일전 (12/12),"3,293",1주일전 (12/06),"3,335",2주일전 (11/29),"3,163",1개월전,304,1년전,353,일평년,252,2023-12-13
감자,152,기타(노지)(1kg),06,상품,04,100g,당일 (12/13),"4,051",1일전 (12/12),"3,982",1주일전 (12/06),"4,041",2주일전 (11/29),"3,961",1개월전,393,1년전,-,일평년,-,2023-12-13
감자,152,기타(노지)(1kg),06,중품,05,100g,당일 (12/13),-,1일전 (12/12),-,1주일전 (12/06),"2,842",2주일전 (11/29),-,1개월전,371,1년전,-,일평년,-,2023-12-13
쌀,111,20kg(1kg),01,상품,04,20kg,당일 (12/14),"2,903",1일전 (12/13),"2,920",1주일전 (12/07),"2,907",2주일전 (11/30),"2,815",1개월전,"43,059",1년전,"52,704",일평년,"53,772",2023-12-14
쌀,111,10kg(1kg),10,상품,04,10kg,당일 (12/14),"2,936",1일전 (12/13),"2,962",1주일전 (12/07),"2,954",2주일전 (11/30),"2,872",1개월전,"43,059",1년전,-,일평년,-,2023-12-14
고구마,151,밤(1kg),00,상품,04,1kg,당일 (12/14),"5,638",1일전 (12/13),"5,405",1주일전 (12/07),"5,257",2주일전 (11/30),"5,270",1개월전,"5,066",1년전,"5,079",일평년,"5,262",2023-12-14
고구마,151,밤(1kg),00,중품,05,1kg,당일 (12/14),"4,197",1일전 (12/13),"4,279",1주일전 (12/07),"4,336",2주일전 (11/30),"4,383",1개월전,"4,250",1년전,"4,091",일평년,"4,389",2023-12-14
감자,152,수미(노지)(1kg),01,상품,04,100g,당일 (12/14),"3,674",1일전 (12/13),"3,865",1주일전 (12/07),"3,877",2주일전 (11/30),"3,800",1개월전,368,1년전,409,일평년,347,2023-12-14
감자,152,수미(노지)(1kg),01,중품,05,100g,당일 (12/14),"2,865",1일전 (12/13),"3,293",1주일전 (12/07),"3,279",2주일전 (11/30),"3,127",1개월전,304,1년전,353,일평년,252,2023-12-14
감자,152,기타(노지)(1kg),06,상품,04,100g,당일 (12/14),"4,040",1일전 (12/13),"4,051",1주일전 (12/07),"4,037",2주일전 (11/30),"3,706",1개월전,393,1년전,-,일평년,-,2023-12-14
감자,152,기타(노지)(1kg),06,중품,05,100g,당일 (12/14),-,1일전 (12/13),-,1주일전 (12/07),"3,555",2주일전 (11/30),-,1개월전,371,1년전,-,일평년,-,2023-12-14
쌀,111,20kg(1kg),01,상품,04,20kg,당일 (12/15),"2,902",1일전 (12/14),"2,903",1주일전 (12/08),"2,905",2주일전 (12/01),-,1개월전,"43,059",1년전,"52,704",일평년,"53,772",2023-12-15
쌀,111,10kg(1kg),10,상품,04,10kg,당일 (12/15),"2,952",1일전 (12/14),"2,936",1주일전 (12/08),"2,952",2주일전 (12/01),-,1개월전,"43,059",1년전,-,일평년,-,2023-12-15
고구마,151,밤(1kg),00,상품,04,1kg,당일 (12/15),"5,645",1일전 (12/14),"5,638",1주일전 (12/08),"5,335",2주일전 (12/01),-,1개월전,"5,066",1년전,"5,079",일평년,"5,262",2023-12-15
고구마,151,밤(1kg),00,중품,05,1kg,당일 (12/15),"4,197",1일전 (12/14),"4,197",1주일전 (12/08),"4,332",2주일전 (12/01),-,1개월전,"4,250",1년전,"4,091",일평년,"4,389",2023-12-15
감자,152,수미(노지)(1kg),01,상품,04,100g,당일 (12/15),"3,641",1일전 (12/14),"3,674",1주일전 (12/08),"3,877",2주일전 (12/01),-,1개월전,368,1년전,409,일평년,347,2023-12-15
감자,152,수미(노지)(1kg),01,중품,05,100g,당일 (12/15),"2,865",1일전 (12/14),"2,865",1주일전 (12/08),"3,279",2주일전 (12/01),-,1개월전,304,1년전,353,일평년,252,2023-12-15
감자,152,기타(노지)(1kg),06,상품,04,100g,당일 (12/15),"3,949",1일전 (12/14),"4,040",1주일전 (12/08),"3,988",2주일전 (12/01),-,1개월전,393,1년전,-,일평년,-,2023-12-15
쌀,111,20kg(1kg),01,상품,04,20kg,당일 (12/16),-,1일전 (12/15),"2,902",1주일전 (12/09),-,2주일전 (12/02),-,1개월전,"43,059",1년전,"52,704",일평년,"53,772",2023-12-16
쌀,111,10kg(1kg),10,상품,04,10kg,당일 (12/16),-,1일전 (12/15),"2,952",1주일전 (12/09),-,2주일전 (12/02),-,1개월전,"43,059",1년전,-,일평년,-,2023-12-16
고구마,151,밤(1kg),00,상품,04,1kg,당일 (12/16),-,1일전 (12/15),"5,645",1주일전 (12/09),-,2주일전 (12/02),-,1개월전,"5,066",1년전,"5,079",일평년,"5,262",2023-12-16
고구마,151,밤(1kg),00,중품,05,1kg,당일 (12/16),-,1일전 (12/15),"4,197",1주일전 (12/09),-,2주일전 (12/02),-,1개월전,"4,250",1년전,"4,091",일평년,"4,389",2023-12-16
감자,152,수미(노지)(1kg),01,상품,04,100g,당일 (12/16),-,1일전 (12/15),"3,641",1주일전 (12/09),-,2주일전 (12/02),-,1개월전,368,1년전,409,일평년,347,2023-12-16
감자,152,수미(노지)(1kg),01,중품,05,100g,당일 (12/16),-,1일전 (12/15),"2,865",1주일전 (12/09),-,2주일전 (12/02),-,1개월전,304,1년전,353,일평년,252,2023-12-16
감자,152,기타(노지)(1kg),06,상품,04,100g,당일 (12/16),-,1일전 (12/15),"3,949",1주일전 (12/09),-,2주일전 (12/02),-,1개월전,393,1년전,-,일평년,-,2023-12-16
쌀,111,20kg(1kg),01,상품,04,20kg,당일 (12/18),"2,894",1일전 (12/17),-,1주일전 (12/11),"2,903",2주일전 (12/04),"2,846",1개월전,"43,059",1년전,"52,704",일평년,"53,772",2023-12-18
쌀,111,10kg(1kg),10,상품,04,10kg,당일 (12/18),"2,965",1일전 (12/17),-,1주일전 (12/11),"2,950",2주일전 (12/04),"2,905",1개월전,"43,059",1년전,-,일평년,-,2023-12-18
고구마,151,밤(1kg),00,상품,04,1kg,당일 (12/18),"5,643",1일전 (12/17),-,1주일전 (12/11),"5,419",2주일전 (12/04),"5,287",1개월전,"5,066",1년전,"5,079",일평년,"5,262",2023-12-18
고구마,151,밤(1kg),00,중품,05,1kg,당일 (12/18),"4,199",1일전 (12/17),-,1주일전 (12/11),"4,286",2주일전 (12/04),"4,361",1개월전,"4,250",1년전,"4,091",일평년,"4,389",2023-12-18
감자,152,수미(노지)(1kg),01,상품,04,100g,당일 (12/18),"3,623",1일전 (12/17),-,1주일전 (12/11),"3,862",2주일전 (12/04),"3,831",1개월전,368,1년전,409,일평년,347,2023-12-18
감자,152,수미(노지)(1kg),01,중품,05,100g,당일 (12/18),"2,856",1일전 (12/17),-,1주일전 (12/11),"3,297",2주일전 (12/04),"3,264",1개월전,304,1년전,353,일평년,252,2023-12-18
감자,152,기타(노지)(1kg),06,상품,04,100g,당일 (12/18),"4,102",1일전 (12/17),-,1주일전 (12/11),"3,978",2주일전 (12/04),"4,036",1개월전,393,1년전,-,일평년,-,2023-12-18
감자,152,기타(노지)(1kg),06,중품,05,100g,당일 (12/18),-,1일전 (12/17),-,1주일전 (12/11),-,2주일전 (12/04),"2,826",1개월전,371,1년전,-,일평년,-,2023-12-18
쌀,111,20kg(1kg),01,상품,04,20kg,당일 (12/19),"2,896",1일전 (12/18),"2,894",1주일전 (12/12),"2,906",2주일전 (12/05),"2,843",1개월전,"43,059",1년전,"52,704",일평년,"53,772",2023-12-19
쌀,111,10kg(1kg),10,상품,04,10kg,당일 (12/19),"2,965",1일전 (12/18),"2,965",1주일전 (12/12),"2,949",2주일전 (12/05),"2,909",1개월전,"43,059",1년전,-,일평년,-,2023-12-19
고구마,151,밤(1kg),00,상품,04,1kg,당일 (12/19),"5,645",1일전 (12/18),"5,643",1주일전 (12/12),"5,442",2주일전 (12/05),"5,250",1개월전,"5,066",1년전,"5,079",일평년,"5,262",2023-12-19
고구마,151,밤(1kg),00,중품,05,1kg,당일 (12/19),"4,261",1일전 (12/18),"4,199",1주일전 (12/12),"4,286",2주일전 (12/05),"4,361",1개월전,"4,250",1년전,"4,091",일평년,"4,389",2023-12-19
감자,152,수미(노지)(1kg),01,상품,04,100g,당일 (12/19),"3,652",1일전 (12/18),"3,623",1주일전 (12/12),"3,868",2주일전 (12/05),"3,833",1개월전,368,1년전,409,일평년,347,2023-12-19
감자,152,수미(노지)(1kg),01,중품,05,100g,당일 (12/19),"2,856",1일전 (12/18),"2,856",1주일전 (12/12),"3,293",2주일전 (12/05),"3,335",1개월전,304,1년전,353,일평년,252,2023-12-19
감자,152,기타(노지)(1kg),06,상품,04,100g,당일 (12/19),"4,102",1일전 (12/18),"4,102",1주일전 (12/12),"3,982",2주일전 (12/05),"4,072",1개월전,393,1년전,-,일평년,-,2023-12-19
감자,152,기타(노지)(1kg),06,중품,05,100g,당일 (12/19),-,1일전 (12/18),-,1주일전 (12/12),-,2주일전 (12/05),"2,842",1개월전,371,1년전,-,일평년,-,2023-12-19
쌀,111,20kg(1kg),01,상품,04,20kg,당일 (12/20),"2,899",1일전 (12/19),"2,896",1주일전 (12/13),"2,920",2주일전 (12/06),"2,852",1개월전,"43,059",1년전,"52,704",일평년,"53,772",2023-12-20
쌀,111,10kg(1kg),10,상품,04,10kg,당일 (12/20),"2,949",1일전 (12/19),"2,965",1주일전 (12/13),"2,962",2주일전 (12/06),"2,913",1개월전,"43,059",1년전,-,일평년,-,2023-12-20
고구마,151,밤(1kg),00,상품,04,1kg,당일 (12/20),"5,639",1일전 (12/19),"5,645",1주일전 (12/13),"5,405",2주일전 (12/06),"5,259",1개월전,"5,066",1년전,"5,079",일평년,"5,262",2023-12-20
고구마,151,밤(1kg),00,중품,05,1kg,당일 (12/20),"4,282",1일전 (12/19),"4,261",1주일전 (12/13),"4,279",2주일전 (12/06),"4,361",1개월전,"4,250",1년전,"4,091",일평년,"4,389",2023-12-20
감자,152,수미(노지)(1kg),01,상품,04,100g,당일 (12/20),"3,700",1일전 (12/19),"3,652",1주일전 (12/13),"3,865",2주일전 (12/06),"3,839",1개월전,368,1년전,409,일평년,347,2023-12-20
감자,152,수미(노지)(1kg),01,중품,05,100g,당일 (12/20),"2,842",1일전 (12/19),"2,856",1주일전 (12/13),"3,293",2주일전 (12/06),"3,335",1개월전,304,1년전,353,일평년,252,2023-12-20
